Deployment #,SD #,Date,Time,Video #,Carcass #,Partial Scavenge?,Full Scavenge (Carcass Removal)?,Camera Trappers? ,Deer Mouse,Common Raven,American Crow,Rat,Coyote,Domestic Dog,Raccoon,Gray Fox,Striped Skunk,Virginia Opossum,Western Gull,Domestic Cat,Human Visitors,Domestic Dog Visitors,Camera Failure?
2,4,2/25/2023,7:52:28,0036,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,TRUE,
2,4,2/25/2023,8:41:30,0037,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,4,2/25/2023,8:57:25,0038,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,4,2/25/2023,9:02:00,0039,NA,FALSE,FALSE,TRUE,,,,,,,,,,,,,FALSE,FALSE,
2,4,2/25/2023,9:03:22,0040,33,FALSE,FALSE,TRUE,,,,,,,,,,,,,FALSE,FALSE,
2,4,2/24/2023,9:16:07,0006,NA,FALSE,FALSE,TRUE,,,,,,,,,,,,,FALSE,FALSE,
2,4,2/24/2023,9:17:46,0007,21,FALSE,FALSE,TRUE,,,,,,,,,,,,,FALSE,FALSE,
2,4,2/25/2023,9:23:56,0041,33,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,4,2/25/2023,9:29:20,0042,33,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,4,2/25/2023,9:51:30,0043,33,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,4,2/25/2023,10:15:53,0044,33,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,4,2/24/2023,10:45:43,0008,21,FALSE,TRUE,FALSE,,,1,,,,,,,,,,FALSE,FALSE,
2,4,2/25/2023,10:47:54,0045,33,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,4,2/25/2023,11:26:52,0046,33,TRUE,FALSE,FALSE,,,1,,,,,,,,,,FALSE,FALSE,
2,4,2/25/2023,11:33:46,0047,33,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,4,2/25/2023,11:35:19,0048,33,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,4,2/24/2023,11:58:29,0009,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,4,2/25/2023,12:33:06,0049,33,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,4,2/25/2023,13:16:25,0050,33,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,4,2/25/2023,13:17:19,0051,33,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,4,2/25/2023,13:21:20,0052,33,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,4,2/24/2023,13:21:24,0010,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,4,2/24/2023,13:23:33,0011,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,4,2/24/2023,13:24:29,0012,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,4,2/24/2023,13:26:04,0013,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,4,2/25/2023,13:40:04,0053,33,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,4,2/25/2023,13:42:42,0054,33,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,4,2/25/2023,13:44:14,0055,33,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,4,2/25/2023,14:06:54,0056,33,FALSE,FALSE,FALSE,,,,,,,,,,,,,TRUE,FALSE,
2,4,2/25/2023,14:25:09,0057,33,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,4,2/25/2023,14:26:38,0058,33,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,4,2/25/2023,14:27:37,0059,33,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,4,2/25/2023,14:28:38,0060,33,TRUE,FALSE,FALSE,,,,1,,,,,,,,,FALSE,FALSE,
2,4,2/25/2023,14:29:33,0061,33,TRUE,FALSE,FALSE,,,,1,,,,,,,,,FALSE,FALSE,
2,4,2/25/2023,14:33:14,0062,33,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,4,2/25/2023,14:34:19,0063,33,FALSE,TRUE,FALSE,,,,1,,,,,,,,,FALSE,FALSE,
2,4,2/25/2023,14:35:55,0064,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,4,2/25/2023,14:37:05,0065,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,4,2/25/2023,14:42:37,0066,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,4,2/25/2023,14:43:28,0067,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,4,2/25/2023,14:44:20,0068,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,4,2/25/2023,14:46:01,0069,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,4,2/25/2023,15:03:03,0070,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,4,2/24/2023,15:13:58,0014,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,4,2/24/2023,15:14:50,0015,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,4,2/25/2023,15:15:20,0071,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,4,2/25/2023,15:17:34,0072,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,4,2/25/2023,15:18:36,0073,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,4,2/25/2023,15:19:40,0074,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,4,2/24/2023,15:37:42,0016,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,4,2/24/2023,16:06:05,0017,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,4,2/24/2023,16:12:49,0018,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,4,2/24/2023,16:59:04,0019,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,4,2/24/2023,17:00:05,0020,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,4,2/24/2023,17:00:56,0021,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,4,2/24/2023,17:23:22,0022,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,4,2/24/2023,17:24:33,0023,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,4,2/24/2023,17:46:56,0024,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,4,2/24/2023,17:48:09,0025,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,4,2/25/2023,17:56:41,0075,NA,FALSE,FALSE,TRUE,,,,,,,,,,,,,FALSE,FALSE,
2,4,2/24/2023,19:02:18,0026,NA,FALSE,FALSE,TRUE,,,,,,,,,,,,,FALSE,FALSE,
2,4,2/24/2023,19:03:58,0027,28,FALSE,FALSE,TRUE,,,,,,,,,,,,,FALSE,FALSE,
2,4,2/23/2023,19:18:34,0001,NA,FALSE,FALSE,TRUE,,,,,,,,,,,,,FALSE,FALSE,
2,4,2/23/2023,19:19:26,0002,NA,FALSE,FALSE,TRUE,,,,,,,,,,,,,FALSE,FALSE,
2,4,2/23/2023,19:20:18,0003,NA,FALSE,FALSE,TRUE,,,,,,,,,,,,,FALSE,FALSE,
2,4,2/24/2023,19:38:01,0028,28,FALSE,TRUE,FALSE,,,,1,,,,,,,,,FALSE,FALSE,
2,4,2/24/2023,19:53:24,0029,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,4,2/23/2023,21:12:27,0004,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,4,2/23/2023,22:29:35,0005,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,8,2/25/2023,0:03:02,0096,25,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/25/2023,0:06:00,0097,25,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/25/2023,0:09:12,0098,25,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/25/2023,0:10:53,0099,25,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/25/2023,0:11:55,0100,25,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,8,2/25/2023,0:24:01,0101,25,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/25/2023,0:29:12,0102,25,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/25/2023,0:37:41,0103,25,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/25/2023,0:39:39,0104,25,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/25/2023,0:40:36,0105,25,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,0:45:47,0019,14,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/25/2023,1:11:06,0106,25,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/25/2023,1:12:17,0107,25,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/25/2023,1:15:16,0108,25,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/25/2023,1:59:34,0109,25,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/25/2023,2:05:56,0110,25,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,8,2/25/2023,2:11:52,0111,25,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/25/2023,2:15:10,0112,25,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,2:46:54,0020,14,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,3:01:11,0021,14,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,8,2/25/2023,3:05:27,0113,25,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,3:07:24,0022,14,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/25/2023,3:12:22,0114,25,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,3:17:25,0023,14,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,3:20:51,0024,14,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,3:22:43,0025,14,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/25/2023,3:25:26,0115,25,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,3:37:14,0026,14,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,3:51:32,0027,14,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/25/2023,3:52:40,0116,25,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,8,2/25/2023,4:42:35,0117,25,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/25/2023,4:50:46,0118,25,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,8,2/25/2023,4:59:58,0119,25,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/25/2023,5:01:25,0120,25,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/25/2023,5:06:00,0121,25,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,5:25:21,0028,14,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,5:45:13,0029,14,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/25/2023,5:47:48,0122,25,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/25/2023,5:49:07,0123,25,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,8,2/25/2023,7:09:26,0124,25,FALSE,TRUE,FALSE,,1,,,,,,,,,,,FALSE,FALSE,
2,8,2/25/2023,7:18:27,0125,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,8,2/25/2023,8:20:00,0126,NA,FALSE,FALSE,TRUE,,,,,,,,,,,,,FALSE,FALSE,
2,8,2/25/2023,8:21:37,0127,31,FALSE,FALSE,TRUE,,,,,,,,,,,,,FALSE,FALSE,
2,8,2/25/2023,8:28:21,0128,31,TRUE,FALSE,FALSE,,1,,,,,,,,,,,FALSE,FALSE,
2,8,2/25/2023,8:29:18,0129,31,TRUE,FALSE,FALSE,,1,,,,,,,,,,,FALSE,FALSE,
2,8,2/25/2023,8:31:11,0130,31,FALSE,TRUE,FALSE,,1,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,8:33:04,0030,NA,FALSE,FALSE,TRUE,,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,8:34:51,0031,19,FALSE,FALSE,TRUE,,,,,,,,,,,,,FALSE,FALSE,
2,8,2/25/2023,8:50:36,0131,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,8,2/25/2023,8:51:55,0132,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,8,2/25/2023,9:10:13,0133,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,8,2/25/2023,9:29:02,0134,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,12:59:42,0032,19,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,14:39:08,0033,19,FALSE,TRUE,FALSE,,1,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,14:48:16,0034,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,15:01:32,0035,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,TRUE,FALSE,
2,8,2/25/2023,15:27:38,0135,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,16:37:47,0036,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,16:38:45,0037,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,8,2/25/2023,17:20:56,0136,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,18:05:59,0038,NA,FALSE,FALSE,TRUE,,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,18:07:33,0039,NA,FALSE,FALSE,TRUE,,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,18:08:27,0040,25,FALSE,FALSE,TRUE,,,,,,,,,,,,,FALSE,FALSE,
2,8,2/23/2023,18:09:02,0001,NA,FALSE,FALSE,TRUE,,,,,,,,,,,,,FALSE,FALSE,
2,8,2/23/2023,18:10:03,0002,14,FALSE,FALSE,TRUE,,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,18:34:43,0041,25,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,18:37:56,0042,25,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,18:38:48,0043,25,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,18:39:40,0044,25,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,18:40:48,0045,25,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,18:41:59,0046,25,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,18:43:12,0047,25,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,18:44:23,0048,25,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,18:45:15,0049,25,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,18:46:16,0050,25,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/23/2023,18:46:44,0003,14,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,18:47:49,0051,25,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,18:51:51,0052,25,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,18:52:52,0053,25,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,18:55:24,0054,25,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,18:56:17,0055,25,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,19:01:17,0056,25,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,19:03:57,0057,25,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,19:06:40,0058,25,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,19:07:32,0059,25,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,19:08:26,0060,25,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,19:09:51,0061,25,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,19:12:07,0062,25,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,8,2/23/2023,19:13:15,0004,14,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/23/2023,19:16:41,0005,14,TRUE,FALSE,FALSE,2,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,19:29:55,0063,25,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,19:31:19,0064,25,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,8,2/23/2023,19:32:00,0006,14,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,19:35:46,0065,25,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,19:37:15,0066,25,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,19:40:56,0067,25,TRUE,FALSE,FALSE,2,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,19:42:19,0068,25,TRUE,FALSE,FALSE,2,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,19:48:05,0069,25,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,19:52:30,0070,25,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,19:56:25,0071,25,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,19:57:47,0072,25,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,20:00:59,0073,25,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,20:10:22,0074,25,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/23/2023,20:29:00,0007,14,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,20:44:52,0075,25,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,20:52:48,0076,25,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,20:55:49,0077,25,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,20:57:41,0078,25,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,21:00:55,0079,25,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,21:02:43,0080,25,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,21:06:34,0081,25,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,21:10:23,0082,25,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,21:11:17,0083,25,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,21:15:49,0084,25,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/23/2023,21:17:15,0008,14,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,21:20:18,0085,25,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/23/2023,21:33:20,0009,14,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,21:38:52,0086,25,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,21:40:23,0087,25,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,21:56:35,0088,25,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,21:58:23,0089,25,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,22:00:56,0090,25,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,8,2/23/2023,22:24:52,0010,14,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/23/2023,22:28:46,0011,14,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,8,2/23/2023,22:32:11,0012,14,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/23/2023,22:33:43,0013,14,TRUE,FALSE,FALSE,2,,,,,,,,,,,,FALSE,FALSE,
2,8,2/23/2023,22:38:20,0014,14,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/23/2023,23:19:21,0015,14,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,23:20:17,0091,25,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/23/2023,23:24:21,0016,14,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/23/2023,23:27:13,0017,14,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,23:30:29,0092,25,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,23:32:47,0093,25,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,8,2/23/2023,23:50:18,0018,14,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,23:51:07,0094,25,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,8,2/24/2023,23:55:46,0095,25,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,16,2/25/2023,0:37:19,0036,23,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,16,2/25/2023,1:23:01,0037,23,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,16,2/25/2023,1:28:29,0038,23,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,16,2/25/2023,1:53:18,0039,23,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,16,2/25/2023,1:56:19,0040,23,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,16,2/25/2023,2:42:00,0041,23,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,16,2/25/2023,2:44:48,0042,23,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,16,2/25/2023,2:50:11,0043,23,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,16,2/25/2023,3:15:46,0044,23,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,16,2/25/2023,3:20:13,0045,23,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,16,2/25/2023,3:29:07,0046,23,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,16,2/25/2023,3:30:57,0047,23,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,16,2/25/2023,3:37:41,0048,23,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,16,2/25/2023,3:48:07,0049,23,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,16,2/25/2023,3:51:08,0050,23,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,16,2/25/2023,4:02:24,0051,23,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,16,2/25/2023,4:22:50,0052,23,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,16,2/25/2023,4:47:50,0053,23,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,16,2/25/2023,4:50:06,0054,23,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
2,16,2/25/2023,4:51:16,0055,23,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,16,2/25/2023,5:14:33,0056,23,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
2,16,2/25/2023,7:37:25,0057,NA,FALSE,FALSE,TRUE,,,,,,,,,,,,,FALSE,FALSE,
